sample_nr,time_block,education_bias
250,2,-0.031032130122184753
250,3,-0.0443253368139267
250,4,-0.04323096573352814
251,1,-0.012838661670684814
251,2,-0.04031148552894592
251,3,-0.02930612862110138
251,4,-0.020068645477294922
252,1,-0.004769384860992432
252,2,-0.01772083342075348
252,3,-0.00959688425064087
252,4,-0.017586693167686462
253,1,0.001130327582359314
253,2,0.0022094398736953735
253,3,-0.01490020751953125
253,4,-0.00855843722820282
254,1,-0.0057259052991867065
254,2,0.0029693245887756348
254,3,0.005206495523452759
254,4,-0.005280226469039917
255,1,-0.014991700649261475
255,2,-0.01692482829093933
255,3,-0.010566622018814087
255,4,-0.01026579737663269
256,1,-0.026765868067741394
256,2,-0.019490182399749756
256,3,-0.01248757541179657
256,4,-0.0211360901594162
257,1,-0.008783921599388123
257,2,-0.006262049078941345
257,3,-0.01695314049720764
257,4,-0.028699204325675964
258,1,-0.014742597937583923
258,2,-0.026481017470359802
258,3,-0.03144606947898865
258,4,-0.03614899516105652
259,1,0.0006942600011825562
259,2,-0.01701761782169342
259,3,-0.029476672410964966
259,4,-0.02698679268360138
260,1,-0.025806844234466553
260,2,-0.023710161447525024
260,3,-0.028809338808059692
260,4,-0.02548202872276306
261,1,0.006958961486816406
261,2,-0.01013319194316864
261,3,-0.0017867088317871094
261,4,-0.01683175563812256
262,1,-0.0049217939376831055
262,2,-0.005041375756263733
262,3,-0.009486421942710876
262,4,-0.021861106157302856
263,1,-0.0002776831388473511
263,2,-0.01047012209892273
263,3,-0.018783390522003174
263,4,-0.018336400389671326
264,1,-0.011631935834884644
264,2,-0.012045204639434814
264,3,-0.016222059726715088
264,4,-0.012824639678001404
265,1,-0.016276836395263672
265,2,-0.01721648871898651
265,3,-0.02707524597644806
265,4,-0.036786288022994995
266,1,-0.02204662561416626
266,2,-0.00798758864402771
266,3,-0.007432878017425537
266,4,-0.010820448398590088
267,1,-0.015060052275657654
267,2,-0.02969500422477722
267,3,-0.03090578317642212
267,4,-0.03255803883075714
268,1,0.0004930198192596436
268,2,-0.009292006492614746
268,3,-0.009358063340187073
268,4,-0.01638701558113098
269,1,-0.0012557506561279297
269,2,-0.00745120644569397
269,3,-0.016386866569519043
269,4,-0.011754751205444336
270,1,-0.013352110981941223
270,2,-0.009185165166854858
270,3,-0.017158955335617065
270,4,-0.016234874725341797
271,1,-0.008368447422981262
271,2,-0.01180151104927063
271,3,-0.007834181189537048
271,4,-0.013519272208213806
272,1,0.004545226693153381
272,2,0.0077417343854904175
272,3,0.012806937098503113
272,4,0.00035791099071502686
273,1,-0.0009157657623291016
273,2,-0.009224727749824524
273,3,-0.00854329764842987
273,4,-0.013777494430541992
274,1,-0.022068127989768982
274,2,-0.024142444133758545
274,3,-0.006674662232398987
274,4,-0.011404052376747131
275,1,-0.014401718974113464
275,2,-0.02316303551197052
275,3,-0.02311229705810547
275,4,-0.00895167887210846
276,1,-0.015153959393501282
276,2,-0.023526102304458618
276,3,-0.03225409984588623
276,4,-0.03278769552707672
277,1,-0.013797804713249207
277,2,-0.028887242078781128
277,3,-0.031124457716941833
277,4,-0.023679137229919434
278,1,-0.011097446084022522
278,2,-0.023349419236183167
278,3,-0.020266011357307434
278,4,-0.021748393774032593
279,1,-0.0033931881189346313
279,2,-0.004719987511634827
279,3,-0.0020325183868408203
279,4,-0.009308800101280212
280,1,-0.024044647812843323
280,2,-0.034243643283843994
280,3,-0.020522817969322205
280,4,-0.012311458587646484
281,1,-0.011228248476982117
281,2,-0.0157335102558136
281,3,-0.03743438422679901
281,4,-0.04210077226161957
282,1,0.000319749116897583
282,2,-0.01919543743133545
282,3,-0.023956283926963806
282,4,-0.021438732743263245
283,1,-0.010211899876594543
283,2,-0.006255045533180237
283,3,-0.008892059326171875
283,4,-0.013596758246421814
284,1,-0.019760727882385254
284,2,-0.03392653167247772
284,3,-0.03275579214096069
284,4,-0.03849051892757416
285,1,-0.0019660145044326782
285,2,-0.001491352915763855
285,3,-0.008187279105186462
285,4,-0.009823694825172424
286,1,-0.0017960965633392334
286,2,-0.01599922776222229
286,3,-0.017536252737045288
286,4,-0.02208954095840454
287,1,-0.02331705391407013
287,2,-0.023836761713027954
287,3,-0.024269387125968933
287,4,-0.019318372011184692
288,1,-0.005551621317863464
288,2,0.0007976442575454712
288,3,0.0016565173864364624
288,4,0.0009938925504684448
289,1,-0.007826313376426697
289,2,-0.01024964451789856
289,3,-0.0039774030447006226
289,4,-0.009973034262657166
290,1,-0.013838961720466614
290,2,-0.010543540120124817
290,3,-0.014040187001228333
290,4,-0.021083995699882507
291,1,-0.009769648313522339
291,2,-0.012708127498626709
291,3,-0.028091922402381897
291,4,-0.01857098937034607
292,1,-0.02352316677570343
292,2,-0.03008522093296051
292,3,-0.028740018606185913
292,4,-0.03422442078590393
293,1,-0.01396341621875763
293,2,-0.01793050765991211
293,3,-0.01333416998386383
293,4,-0.01621556282043457
294,1,-0.019121840596199036
294,2,-0.009590864181518555
294,3,-0.011057153344154358
294,4,-0.013161242008209229
295,1,-0.006005868315696716
295,2,-0.01786993443965912
295,3,-0.02726486325263977
295,4,-0.023979440331459045
296,1,0.003244727849960327
296,2,0.0039914995431900024
296,3,-0.012128427624702454
296,4,-0.01733700931072235
297,1,-0.009864643216133118
297,2,-0.01617753505706787
297,3,-0.02057507634162903
297,4,-0.019678771495819092
298,1,0.0007530450820922852
298,2,-0.00321805477142334
298,3,0.0041159987449646
298,4,0.007401108741760254
299,1,-0.012963354587554932
299,2,-0.021088823676109314
299,3,-0.02754765748977661
299,4,-0.028982996940612793
300,1,-0.011292338371276855
300,2,-0.015288695693016052
300,3,-0.009946748614311218
300,4,-0.01331011950969696
301,1,-0.0010327249765396118
301,2,-0.004556119441986084
301,3,-0.014800533652305603
301,4,-0.025043457746505737
302,1,-0.03318402171134949
302,2,-0.03404293954372406
302,3,-0.043683916330337524
302,4,-0.03653901815414429
303,1,-0.008371397852897644
303,2,-0.028422489762306213
303,3,-0.023213520646095276
303,4,-0.03220824897289276
304,1,-0.012528762221336365
304,2,-0.024584516882896423
304,3,-0.030490130186080933
304,4,-0.023907124996185303
305,1,-0.012819364666938782
305,2,0.002519547939300537
305,3,-0.0071503520011901855
305,4,-0.011694908142089844
306,1,0.0022707730531692505
306,2,-0.012727916240692139
306,3,-0.019426286220550537
306,4,-0.019154593348503113
307,1,-0.014043435454368591
307,2,-0.015594184398651123
307,3,0.006839171051979065
307,4,-0.006318718194961548
308,1,-0.011652231216430664
308,2,-0.022875040769577026
308,3,-0.021488487720489502
308,4,-0.02219434082508087
309,1,-0.004433110356330872
309,2,-0.01918894052505493
309,3,-0.010983392596244812
309,4,-0.009030595421791077
310,1,-0.015539884567260742
310,2,-0.037656426429748535
310,3,-0.03760001063346863
310,4,-0.041234418749809265
311,1,0.003915160894393921
311,2,0.005554884672164917
311,3,0.004088744521141052
311,4,0.0013957619667053223
312,1,-0.00373058021068573
312,2,-0.002864137291908264
312,3,-0.0030768513679504395
312,4,-0.010067775845527649
313,1,-0.012267231941223145
313,2,-0.026676535606384277
313,3,-0.03376765549182892
313,4,-0.026282787322998047
314,1,-0.017718076705932617
314,2,-0.022444546222686768
314,3,-0.013288557529449463
314,4,-0.012254849076271057
315,1,-0.006610020995140076
315,2,-0.012350231409072876
315,3,-0.015520468354225159
315,4,-0.018168717622756958
316,1,-0.013986155390739441
316,2,-0.03026406466960907
316,3,-0.025436028838157654
316,4,-0.031396135687828064
317,1,0.005128383636474609
317,2,-0.002501562237739563
317,3,-0.0047777146100997925
317,4,-0.008529752492904663
318,1,0.003180950880050659
318,2,-0.011055707931518555
318,3,-0.0019073486328125
318,4,-0.0019800513982772827
319,1,-0.009546667337417603
319,2,-0.01746581494808197
319,3,-0.016434356570243835
319,4,-0.02153851091861725
320,1,0.019369035959243774
320,2,0.013722985982894897
320,3,0.006668418645858765
320,4,-0.005635291337966919
321,1,-0.0188339501619339
321,2,-0.02380622923374176
321,3,-0.016339510679244995
321,4,-0.01760934293270111
322,1,-0.01064455509185791
322,2,-0.016598746180534363
322,3,-0.02161748707294464
322,4,-0.022527381777763367
323,1,0.005868315696716309
323,2,0.0034786462783813477
323,3,-0.0038885772228240967
323,4,-0.014305710792541504
324,1,-0.001841321587562561
324,2,-0.014216959476470947
324,3,-0.009606361389160156
324,4,-0.013343125581741333
325,1,-0.016054466366767883
325,2,-0.038593173027038574
325,3,-0.020552024245262146
325,4,-0.03292571008205414
326,1,-0.024584367871284485
326,2,-0.02271285653114319
326,3,-0.02692447602748871
326,4,-0.023767292499542236
327,1,-0.001562267541885376
327,2,-0.010894641280174255
327,3,-0.01394788920879364
327,4,-0.022445470094680786
328,1,-0.01332738995552063
328,2,-0.010836318135261536
328,3,-0.01837754249572754
328,4,-0.014559373259544373
329,1,-0.020782962441444397
329,2,-0.027130424976348877
329,3,-0.02669854462146759
329,4,-0.029389411211013794
330,1,-0.0014183521270751953
330,2,-0.031001746654510498
330,3,-0.03284747898578644
330,4,-0.025808900594711304
331,1,-0.003241032361984253
331,2,-0.020536452531814575
331,3,-0.021385222673416138
331,4,-0.026444420218467712
332,1,-0.009618550539016724
332,2,-0.02744971215724945
332,3,-0.03197459876537323
332,4,-0.03144599497318268
333,1,-0.011228665709495544
333,2,-0.015163496136665344
333,3,-0.023479118943214417
333,4,-0.03328852355480194
334,1,-0.014307186007499695
334,2,-0.03395983576774597
334,3,-0.030613988637924194
334,4,-0.033686041831970215
335,1,-0.01846960186958313
335,2,-0.011540248990058899
335,3,-0.02390250563621521
335,4,-0.0374356210231781
336,1,0.02940821647644043
336,2,-0.0002524256706237793
336,3,-0.002827391028404236
336,4,-0.006043955683708191
337,1,-0.0035575181245803833
337,2,0.0030849426984786987
337,3,-0.0170794278383255
337,4,-0.020206913352012634
338,1,0.008471444249153137
338,2,0.013812810182571411
338,3,0.0006295740604400635
338,4,-0.010173812508583069
339,1,-0.0025680065155029297
339,2,-0.007763981819152832
339,3,-0.01799406111240387
339,4,-0.019956856966018677
340,1,0.0032550543546676636
340,2,0.005715295672416687
340,3,-0.009260758757591248
340,4,-0.01853717863559723
341,1,-0.01498308777809143
341,2,-0.01380513608455658
341,3,-0.0110359787940979
341,4,-0.014583006501197815
342,1,-0.005749225616455078
342,2,-0.010768890380859375
342,3,-0.010992065072059631
342,4,-0.014279991388320923
343,1,-0.005581662058830261
343,2,0.011995658278465271
343,3,-0.006051063537597656
343,4,-0.012983530759811401
344,1,-0.0033124536275863647
344,2,-0.019281119108200073
344,3,-0.015616625547409058
344,4,-0.009139493107795715
345,1,-0.014269188046455383
345,2,-0.026883244514465332
345,3,-0.044208332896232605
345,4,-0.04532283544540405
346,1,-0.020997285842895508
346,2,-0.019141346216201782
346,3,-0.02124248445034027
346,4,-0.03271138668060303
347,1,-0.003841295838356018
347,2,-0.011748313903808594
347,3,-0.019113004207611084
347,4,-0.023994386196136475
348,1,-0.02673424780368805
348,2,-0.03460018336772919
348,3,-0.03394244611263275
348,4,-0.0333908349275589
349,1,-0.020575717091560364
349,2,-0.03146812319755554
349,3,-0.029792174696922302
349,4,-0.04012085497379303
350,1,-0.024620026350021362
350,2,-0.019535541534423828
350,3,-0.006847411394119263
350,4,-0.014180049300193787
351,1,-0.017222434282302856
351,2,-0.030184045433998108
351,3,-0.01399300992488861
351,4,-0.017457202076911926
352,1,-0.02648213505744934
352,2,-0.024782299995422363
352,3,-0.0235043466091156
352,4,-0.027819454669952393
353,1,-0.012067481875419617
353,2,-0.0003542900085449219
353,3,-0.016172081232070923
353,4,-0.018280863761901855
354,1,-0.012734800577163696
354,2,-0.03098180890083313
354,3,-0.031013786792755127
354,4,-0.030752941966056824
355,1,-0.0009216517210006714
355,2,-0.014736726880073547
355,3,-0.019480496644973755
355,4,-0.021422743797302246
356,1,-0.00449177622795105
356,2,-0.0007227659225463867
356,3,0.007336735725402832
356,4,-0.0018378794193267822
357,1,-0.026763364672660828
357,2,-0.03392316401004791
357,3,-0.04528769850730896
357,4,-0.04556286334991455
358,1,-0.0038222968578338623
358,2,-0.013890653848648071
358,3,-0.011337369680404663
358,4,-0.02483019232749939
359,1,-0.016534700989723206
359,2,-0.015552833676338196
359,3,-0.006206706166267395
359,4,-0.007431700825691223
360,1,-0.012101352214813232
360,2,-0.022165223956108093
360,3,-0.024978607892990112
360,4,-0.018237248063087463
361,1,-0.01735074818134308
361,2,-0.02033369243144989
361,3,-0.026966258883476257
361,4,-0.036788687109947205
362,1,-0.021073460578918457
362,2,-0.02470766007900238
362,3,-0.025354787707328796
362,4,-0.015570878982543945
363,1,0.0017552375793457031
363,2,0.00020173192024230957
363,3,0.00047244131565093994
363,4,-0.0063211023807525635
364,1,0.014812931418418884
364,2,0.014629095792770386
364,3,0.0012226700782775879
364,4,-0.003814294934272766
365,1,-0.012321248650550842
365,2,-0.024972543120384216
365,3,-0.011958524584770203
365,4,-0.017929628491401672
366,1,-0.013716831803321838
366,2,-0.01476830244064331
366,3,-0.013950347900390625
366,4,-0.0064336806535720825
367,1,0.0007443875074386597
367,2,-0.007963478565216064
367,3,-0.012928515672683716
367,4,-0.017683282494544983
368,1,-0.020033270120620728
368,2,-0.012890741229057312
368,3,-0.022925034165382385
368,4,-0.021986305713653564
369,1,-0.007953271269798279
369,2,-0.016568854451179504
369,3,-0.012777760624885559
369,4,-0.01573069393634796
370,1,0.002283930778503418
370,2,0.006893917918205261
370,3,0.00026203691959381104
370,4,0.0006476491689682007
371,1,-0.028894320130348206
371,2,-0.032625168561935425
371,3,-0.017062470316886902
371,4,-0.021980732679367065
372,1,-0.016056790947914124
372,2,-0.001800253987312317
372,3,-0.006362810730934143
372,4,-0.016780376434326172
373,1,-0.019309476017951965
373,2,-0.0394662469625473
373,3,-0.03874659538269043
373,4,-0.03414958715438843
374,1,-0.019582539796829224
374,2,-0.023419901728630066
374,3,-0.022026032209396362
374,4,-0.02921280264854431
375,1,-0.03448319435119629
375,2,-0.03991127014160156
375,3,-0.03054805099964142
375,4,-0.037905171513557434
376,1,0.01214204728603363
376,2,0.008375406265258789
376,3,-0.002878844738006592
376,4,-0.017736032605171204
377,1,-0.002475231885910034
377,2,0.00716748833656311
377,3,-0.01993352174758911
377,4,-0.023893922567367554
378,1,-0.010935038328170776
378,2,-0.0126417875289917
378,3,-0.009188756346702576
378,4,7.462501525878906e-05
379,1,0.0017222613096237183
379,2,-0.005927756428718567
379,3,0.003270164132118225
379,4,-0.00570446252822876
380,1,-0.0214422345161438
380,2,-0.011094480752944946
380,3,-0.015161141753196716
380,4,-0.01074141263961792
381,1,-0.01888170838356018
381,2,-0.017352446913719177
381,3,-0.02564743161201477
381,4,-0.025881484150886536
382,1,-0.01282171905040741
382,2,-0.030342459678649902
382,3,-0.020960301160812378
382,4,-0.02971990406513214
383,1,0.0005510598421096802
383,2,0.015590816736221313
383,3,0.01566895842552185
383,4,0.01009562611579895
384,1,-0.005714491009712219
384,2,-0.011837974190711975
384,3,-0.01683814823627472
384,4,-0.026904195547103882
385,1,-0.004691213369369507
385,2,-0.004877179861068726
385,3,-0.017859622836112976
385,4,-0.012274637818336487
386,1,-0.0022563189268112183
386,2,0.009091988205909729
386,3,0.002989351749420166
386,4,-0.0012916028499603271
387,1,-0.007316365838050842
387,2,-0.028236165642738342
387,3,-0.01726090908050537
387,4,-0.016798779368400574
388,1,-0.026047557592391968
388,2,-0.021078795194625854
388,3,-0.015569835901260376
388,4,-0.018918171525001526
389,1,-0.015485510230064392
389,2,-0.03441998362541199
389,3,-0.04016183316707611
389,4,-0.024167418479919434
390,1,-0.023170381784439087
390,2,-0.027748793363571167
390,3,-0.026652291417121887
390,4,-0.027817100286483765
391,1,-0.02420295774936676
391,2,-0.020580843091011047
391,3,-0.020782440900802612
391,4,-0.017394572496414185
392,1,-0.021064549684524536
392,2,-0.035792380571365356
392,3,-0.04672646522521973
392,4,-0.0441092848777771
393,1,-0.01833285391330719
393,2,-0.017858266830444336
393,3,-0.0040200501680374146
393,4,-0.010600447654724121
394,1,-0.02902129292488098
394,2,-0.0393136590719223
394,3,-0.03596487641334534
394,4,-0.03143326938152313
395,1,-0.034451186656951904
395,2,-0.03324955701828003
395,3,-0.023839518427848816
395,4,-0.02229468524456024
396,1,-0.02140916883945465
396,2,-0.02040107548236847
396,3,-0.031493380665779114
396,4,-0.03117692470550537
397,1,1.1816620826721191e-05
397,2,-0.007318869233131409
397,3,-0.004797831177711487
397,4,0.0021171122789382935
398,1,-0.014309659600257874
398,2,-0.02812962234020233
398,3,-0.012796878814697266
398,4,-0.029742881655693054
399,1,-0.008965104818344116
399,2,-0.017498791217803955
399,3,-0.022887855768203735
399,4,-0.03184151649475098
400,1,-0.027655676007270813
400,2,-0.026690542697906494
400,3,-0.02448795735836029
400,4,-0.019256621599197388
401,1,-0.02742689847946167
401,2,-0.039306849241256714
401,3,-0.03279316425323486
401,4,-0.030256882309913635
402,1,-0.02012626826763153
402,2,-0.011269301176071167
402,3,-0.010583028197288513
402,4,-0.011775046586990356
403,1,-0.016067758202552795
403,2,-0.015475213527679443
403,3,-0.011412426829338074
403,4,-0.013438433408737183
404,1,-0.0017361491918563843
404,2,-0.0016455650329589844
404,3,-0.0021267980337142944
404,4,-0.014081954956054688
405,1,0.007851913571357727
405,2,4.048645496368408e-05
405,3,-0.006705969572067261
405,4,-0.008623987436294556
406,1,-0.0038972944021224976
406,2,-0.021207019686698914
406,3,-0.034638017416000366
406,4,-0.02638310194015503
407,1,-0.015028849244117737
407,2,-0.010850280523300171
407,3,-0.017941638827323914
407,4,-0.025922834873199463
408,1,-0.022071272134780884
408,2,-0.02436259388923645
408,3,-0.03700803220272064
408,4,-0.03692913055419922
409,1,0.00010466575622558594
409,2,-0.010137662291526794
409,3,-0.012184381484985352
409,4,-0.018548965454101562
410,1,-0.01681920886039734
410,2,-0.01004551351070404
410,3,-0.007055804133415222
410,4,-0.016997069120407104
411,1,-0.006573349237442017
411,2,-0.01121152937412262
411,3,-0.015260696411132812
411,4,-0.019251570105552673
412,1,-0.0002485811710357666
412,2,-0.0077277421951293945
412,3,-0.012845650315284729
412,4,-0.021133795380592346
413,1,0.008083075284957886
413,2,-0.004182577133178711
413,3,-0.0013303905725479126
413,4,-0.014294832944869995
414,1,-0.004645019769668579
414,2,-0.007906332612037659
414,3,-0.017459645867347717
414,4,-0.02138681709766388
415,1,-0.00018204748630523682
415,2,-0.0019713640213012695
415,3,-0.018864750862121582
415,4,-0.021472588181495667
416,1,-0.012401863932609558
416,2,-0.014285653829574585
416,3,-0.034820303320884705
416,4,-0.04165421426296234
417,1,-0.010541543364524841
417,2,-0.011687636375427246
417,3,-0.018958762288093567
417,4,-0.01967470347881317
418,1,-0.005526825785636902
418,2,-0.01696494221687317
418,3,-0.025634482502937317
418,4,-0.016389235854148865
419,1,-0.004636690020561218
419,2,-0.006963655352592468
419,3,-0.008475705981254578
419,4,-0.015358850359916687
420,1,-0.013435333967208862
420,2,-0.019817322492599487
420,3,-0.021454617381095886
420,4,-0.030084580183029175
421,1,-0.018746867775917053
421,2,-0.03358864784240723
421,3,-0.016489937901496887
421,4,-0.021478578448295593
422,1,-0.0241115540266037
422,2,-0.027085304260253906
422,3,-0.03971470892429352
422,4,-0.03464093804359436
423,1,0.0031567364931106567
423,2,0.0016291886568069458
423,3,-0.011655211448669434
423,4,-0.02039577066898346
424,1,-0.0026490241289138794
424,2,-0.007101237773895264
424,3,-0.0028847306966781616
424,4,-0.008720949292182922
425,1,-0.0005774348974227905
425,2,-0.013088047504425049
425,3,-0.0047799646854400635
425,4,-0.004257470369338989
426,1,-0.027404263615608215
426,2,-0.009956538677215576
426,3,-0.00942528247833252
426,4,-0.007358327507972717
427,1,-0.007322624325752258
427,2,-0.011661514639854431
427,3,-0.0031429827213287354
427,4,-0.009262919425964355
428,1,-0.006260871887207031
428,2,-0.01040196418762207
428,3,-0.009533777832984924
428,4,-0.011103391647338867
429,1,-0.013397112488746643
429,2,-0.02797338366508484
429,3,-0.023853212594985962
429,4,-0.02469445765018463
430,1,-0.009708359837532043
430,2,-0.016070395708084106
430,3,-0.022193744778633118
430,4,-0.021944314241409302
431,1,0.002655625343322754
431,2,0.006409481167793274
431,3,-0.0006055086851119995
431,4,-0.017473191022872925
432,1,-0.00443992018699646
432,2,-0.01725924015045166
432,3,-0.028957024216651917
432,4,-0.029481694102287292
433,1,0.002272874116897583
433,2,-0.007313057780265808
433,3,-0.012826994061470032
433,4,-0.02174198627471924
434,1,-0.010708123445510864
434,2,-0.0157536119222641
434,3,-0.01867133378982544
434,4,-0.02765999734401703
435,1,-0.02097417414188385
435,2,-0.009493649005889893
435,3,-0.022169455885887146
435,4,-0.014144673943519592
436,1,-0.01811559498310089
436,2,-0.011925026774406433
436,3,-0.01423470675945282
436,4,-0.017812713980674744
437,1,-0.0029408633708953857
437,2,-0.007062941789627075
437,3,-0.004889041185379028
437,4,-0.0031063705682754517
438,1,-0.0038555264472961426
438,2,-0.01878952980041504
438,3,-0.023420408368110657
438,4,-0.024967670440673828
439,1,-0.013598889112472534
439,2,-0.016146421432495117
439,3,-0.022525325417518616
439,4,-0.017243489623069763
440,1,-0.009679481387138367
440,2,-0.024772509932518005
440,3,-0.01758141815662384
440,4,-0.025770455598831177
441,1,-0.003237396478652954
441,2,-0.01236814260482788
441,3,-0.02095043659210205
441,4,-0.021314948797225952
442,1,-0.014416590332984924
442,2,-0.027056023478507996
442,3,-0.015435054898262024
442,4,-0.025863438844680786
443,1,-0.022182419896125793
443,2,-0.01365196704864502
443,3,-0.004987210035324097
443,4,-0.008075937628746033
444,1,-0.016519665718078613
444,2,-0.030721932649612427
444,3,-0.018567800521850586
444,4,-0.025691509246826172
445,1,-0.015361964702606201
445,2,-0.021723687648773193
445,3,-0.01434190571308136
445,4,-0.0189666748046875
446,1,0.006199464201927185
446,2,-0.0029411017894744873
446,3,-0.0009558349847793579
446,4,-0.007554531097412109
447,1,0.0012582093477249146
447,2,0.0008639246225357056
447,3,-0.009313821792602539
447,4,-0.02085372805595398
448,1,-0.018334373831748962
448,2,-0.029908522963523865
448,3,-0.028794467449188232
448,4,-0.02141958475112915
449,1,0.0014315396547317505
449,2,0.003719046711921692
449,3,0.002114921808242798
449,4,-0.0029193907976150513
450,1,0.0019007772207260132
450,2,-0.005676060914993286
450,3,-0.014743655920028687
450,4,-0.016162201762199402
451,1,-0.01932506263256073
451,2,-0.03283268213272095
451,3,-0.02522939443588257
451,4,-0.033970415592193604
452,1,0.0018925219774246216
452,2,0.00964684784412384
452,3,-0.00020478665828704834
452,4,-0.004438638687133789
453,1,-0.02424342930316925
453,2,-0.02135734260082245
453,3,-0.02182580530643463
453,4,-0.027392253279685974
454,1,-0.0241287499666214
454,2,-0.04909506440162659
454,3,-0.03783199191093445
454,4,-0.038154423236846924
455,1,-0.0057472288608551025
455,2,-0.017391785979270935
455,3,-0.018540188670158386
455,4,-0.026467233896255493
456,1,-0.0049124062061309814
456,2,0.00833052396774292
456,3,0.0010495036840438843
456,4,-0.0017452538013458252
457,1,-0.009075850248336792
457,2,-0.017431899905204773
457,3,-0.014805316925048828
457,4,-0.01615948975086212
458,1,-0.007162749767303467
458,2,-0.008516758680343628
458,3,-0.012526273727416992
458,4,-0.020392566919326782
459,1,-2.3305416107177734e-05
459,2,-0.011289268732070923
459,3,-0.01753905415534973
459,4,-0.0211678147315979
460,1,-0.029699549078941345
460,2,-0.03222900629043579
460,3,-0.029803872108459473
460,4,-0.0317186564207077
461,1,-0.012391537427902222
461,2,-0.014218509197235107
461,3,-0.01198551058769226
461,4,-0.019974619150161743
462,1,0.017414197325706482
462,2,-0.014163121581077576
462,3,-0.015757277607917786
462,4,-0.010998591780662537
463,1,-0.009375229477882385
463,2,-0.011835947632789612
463,3,-0.01061771810054779
463,4,-0.020598694682121277
464,1,-0.02217450737953186
464,2,-0.020885571837425232
464,3,-0.022526517510414124
464,4,-0.027703329920768738
465,1,-0.01957140862941742
465,2,-0.013002082705497742
465,3,-0.014546796679496765
465,4,-0.013136938214302063
466,1,-0.0018261075019836426
466,2,0.011268585920333862
466,3,-0.004343733191490173
466,4,-0.009312078356742859
467,1,-0.011500850319862366
467,2,-0.018147975206375122
467,3,-0.01847761869430542
467,4,-0.02071547508239746
468,1,-0.010410815477371216
468,2,-0.010653004050254822
468,3,-0.015988916158676147
468,4,-0.01943764090538025
469,1,-0.022477388381958008
469,2,-0.027208179235458374
469,3,-0.018189668655395508
469,4,-0.019768938422203064
470,1,-0.01151566207408905
470,2,-0.0106581449508667
470,3,-0.02200421690940857
470,4,-0.026959195733070374
471,1,-0.005503535270690918
471,2,-0.023970186710357666
471,3,-0.027761906385421753
471,4,-0.03240472078323364
472,1,-0.012008368968963623
472,2,-0.008971720933914185
472,3,-0.01067991554737091
472,4,-0.01056903600692749
473,1,0.005782753229141235
473,2,-0.006781637668609619
473,3,-0.0039069801568984985
473,4,-0.010585740208625793
474,1,-0.010988250374794006
474,2,-0.019565358757972717
474,3,-0.027435213327407837
474,4,-0.021529272198677063
475,1,-0.011804535984992981
475,2,-0.022290274500846863
475,3,-0.043433547019958496
475,4,-0.037743374705314636
476,1,-0.001328796148300171
476,2,-0.000827297568321228
476,3,-0.010859116911888123
476,4,-0.011627107858657837
477,1,-0.001261681318283081
477,2,-0.005690917372703552
477,3,-0.0202198326587677
477,4,-0.027462705969810486
478,1,-0.02889709174633026
478,2,-0.02558150887489319
478,3,-0.011540040373802185
478,4,-0.010039612650871277
479,1,-0.004406183958053589
479,2,-0.01126319169998169
479,3,0.011863961815834045
479,4,0.00353027880191803
480,1,-0.010716155171394348
480,2,-0.010802298784255981
480,3,-0.019870132207870483
480,4,-0.02460595965385437
481,1,-0.01281827688217163
481,2,-0.001970335841178894
481,3,-0.008899137377738953
481,4,-0.013706296682357788
482,1,-0.01627136766910553
482,2,-0.018983691930770874
482,3,-0.03189827501773834
482,4,-0.0312923938035965
483,1,0.006470933556556702
483,2,-0.012881606817245483
483,3,-0.018776431679725647
483,4,-0.013834834098815918
484,1,-0.014919519424438477
484,2,-0.024868547916412354
484,3,-0.019754275679588318
484,4,-0.03900226950645447
485,1,-0.018694236874580383
485,2,-0.01255539059638977
485,3,-0.005921229720115662
485,4,-0.005624040961265564
486,1,-0.014100804924964905
486,2,-0.028493672609329224
486,3,-0.02560998499393463
486,4,-0.030045270919799805
487,1,-0.009611621499061584
487,2,0.00145682692527771
487,3,-0.005615904927253723
487,4,-0.008916288614273071
488,1,-0.026928752660751343
488,2,-0.035745084285736084
488,3,-0.0178767591714859
488,4,-0.014306798577308655
489,1,-0.018872439861297607
489,2,-0.007083043456077576
489,3,-0.03158549964427948
489,4,-0.028764426708221436
490,1,-0.005115702748298645
490,2,-0.021748021245002747
490,3,-0.021736428141593933
490,4,-0.024327829480171204
491,1,-0.017158567905426025
491,2,-0.00442659854888916
491,3,-0.008381247520446777
491,4,-0.005074888467788696
492,1,-0.008241578936576843
492,2,-0.01547175645828247
492,3,-0.03165264427661896
492,4,-0.023329898715019226
493,1,-0.010471776127815247
493,2,0.005162835121154785
493,3,-0.015513136982917786
493,4,-0.019426152110099792
494,1,-0.03194728493690491
494,2,-0.03744968771934509
494,3,-0.032148391008377075
494,4,-0.03947731852531433
495,1,-0.0022619515657424927
495,2,0.01210033893585205
495,3,0.01094876229763031
495,4,-0.00037135183811187744
496,1,-0.011173978447914124
496,2,0.0025125741958618164
496,3,-0.004214957356452942
496,4,-0.012490183115005493
497,1,-0.01786184310913086
497,2,-0.04540929198265076
497,3,-0.04258774220943451
497,4,-0.03841780126094818
498,1,-0.0006396770477294922
498,2,-0.01629263162612915
498,3,-0.023906633257865906
498,4,-0.023866206407546997
499,1,-0.002366676926612854
499,2,0.00017386674880981445
499,3,-0.01368434727191925
